trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,year,month,season,start_dayofweek,stop_dayofweek,start_weekday,start_workweekday,stop_weekday,stop_workweekday,start_hour,stop_hour,start_wokdayhour,stop_wokdayhour,age
144192,2015-09-14 07:32:00,2015-09-14 07:45:00,SEA00479,767.27,Dexter Ave N & Aloha St,Terry Ave & Stewart St,SLU-02,SLU-20,Member,Male,1967.0,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,7,7,Morning,Morning,48.0
169528,2015-11-27 14:09:00,2015-11-27 15:17:00,SEA00365,4076.661,12th Ave & E Mercer St,12th Ave & E Mercer St,CH-15,CH-15,Short-Term Pass Holder,,,2015,11,Fall,4,4,Friday,Weekday,Friday,Weekday,14,15,Work,Work,
234278,2016-07-15 14:15:00,2016-07-15 15:26:00,SEA00143,4262.648,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Blanchard St,WF-04,BT-05,Short-Term Pass Holder,,,2016,7,Summer,4,4,Friday,Weekday,Friday,Weekday,14,15,Work,Work,
184768,2016-02-19 17:47:00,2016-02-19 17:50:00,SEA00338,186.87,Summit Ave & E Denny Way,Summit Ave E & E Republican St,CH-01,CH-03,Member,Female,1989.0,2016,2,Winter,4,4,Friday,Weekday,Friday,Weekday,17,17,Work,Work,27.0
108589,2015-07-14 07:58:00,2015-07-14 08:08:00,SEA00259,626.393,Seattle University / E Columbia St & 12th Ave,Occidental Park / Occidental Ave S & S Washington St,FH-04,PS-04,Member,Male,1976.0,2015,7,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,7,8,Morning,Morning,39.0
191499,2016-03-22 08:11:00,2016-03-22 08:18:00,SEA00115,424.974,NE 47th St & 12th Ave NE,NE Pacific St/UW Medical Center,UD-07,UW-11,Member,Male,1990.0,2016,3,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,8,8,Morning,Morning,26.0
9871,2014-11-05 08:12:00,2014-11-05 08:19:00,SEA00263,430.87,15th Ave E & E Thomas St,7th Ave & Union St,CH-05,CBD-03,Member,Male,1986.0,2014,11,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,8,8,Morning,Morning,28.0
116030,2015-07-25 14:47:00,2015-07-25 17:03:00,SEA00053,8169.258,UW Magnuson Health Sciences Center Rotunda / Columbia Rd & San Juan Rd,Republican St & Westlake Ave N,UW-10,SLU-04,Short-Term Pass Holder,,,2015,7,Summer,5,5,Saturday,Weekend,Saturday,Weekend,14,17,Work,Work,
196072,2016-04-05 14:15:00,2016-04-05 14:26:00,SEA00067,654.569,Seattle University / E Columbia St & 12th Ave,Broadway and E Denny Way,FH-04,CH-16,Member,Female,1982.0,2016,4,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,14,14,Work,Work,34.0
16856,2014-11-24 15:57:00,2014-11-24 16:05:00,SEA00081,496.829,2nd Ave & Pine St,City Hall / 4th Ave & James St,CBD-13,CBD-07,Member,Male,1959.0,2014,11,Fall,0,0,Monday,Weekday,Monday,Weekday,15,16,Work,Work,55.0
42375,2015-03-02 09:20:00,2015-03-02 09:26:00,SEA00315,349.545,Westlake Ave & 6th Ave,Republican St & Westlake Ave N,SLU-15,SLU-04,Member,Male,1963.0,2015,3,Spring,0,0,Monday,Weekday,Monday,Weekday,9,9,Work,Work,52.0
3361,2014-10-19 12:37:00,2014-10-19 13:01:00,SEA00462,1483.242,Lake Union Park / Valley St & Boren Ave N,3rd Ave & Broad St,SLU-17,BT-01,Short-Term Pass Holder,,,2014,10,Fall,6,6,Sunday,Weekend,Sunday,Weekend,12,13,Work,Work,
210361,2016-05-17 13:01:00,2016-05-17 13:08:00,SEA00134,441.178,City Hall / 4th Ave & James St,Union St & 4th Ave,CBD-07,CBD-04,Member,Male,1974.0,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,13,13,Work,Work,42.0
254162,2016-08-29 00:29:00,2016-08-29 00:33:00,SEA00295,253.744,2nd Ave & Blanchard St,2nd Ave & Blanchard St,BT-05,BT-05,Short-Term Pass Holder,,,2016,8,Summer,0,0,Monday,Weekday,Monday,Weekday,0,0,Morning,Morning,
55188,2015-04-07 10:06:00,2015-04-07 10:11:00,SEA00143,281.614,2nd Ave & Pine St,Westlake Ave & 6th Ave,CBD-13,SLU-15,Member,Male,1981.0,2015,4,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,10,10,Work,Work,34.0
175276,2015-12-31 07:57:00,2015-12-31 08:01:00,SEA00157,270.21,Terry Ave & Stewart St,6th Ave & Blanchard St,SLU-20,BT-04,Member,Male,1953.0,2015,12,Winter,3,3,Thursday,Weekday,Thursday,Weekday,7,8,Morning,Morning,62.0
50970,2015-03-26 21:50:00,2015-03-26 22:24:00,SEA00383,1993.812,3rd Ave & Broad St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,BT-01,PS-05,Short-Term Pass Holder,,,2015,3,Spring,3,3,Thursday,Weekday,Thursday,Weekday,21,22,Night,Night,
187971,2016-03-05 12:41:00,2016-03-05 13:11:00,SEA00136,1798.259,Lake Union Park / Valley St & Boren Ave N,7th Ave & Union St,SLU-17,CBD-03,Short-Term Pass Holder,,,2016,3,Spring,5,5,Saturday,Weekend,Saturday,Weekend,12,13,Work,Work,
40584,2015-02-24 11:33:00,2015-02-24 11:57:00,SEA00362,1473.237,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW Engineering Library / E Stevens Way NE & Jefferson Rd,UW-06,UW-06,Member,Male,1952.0,2015,2,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,11,11,Work,Work,63.0
219587,2016-06-11 12:12:00,2016-06-11 12:33:00,SEA00170,1254.808,Dexter Ave N & Aloha St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,SLU-02,EL-01,Short-Term Pass Holder,,,2016,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,12,12,Work,Work,
83221,2015-06-01 17:24:00,2015-06-01 17:42:00,SEA00382,1118.791,E Blaine St & Fairview Ave E,2nd Ave & Blanchard St,EL-03,BT-05,Member,Female,1964.0,2015,6,Summer,0,0,Monday,Weekday,Monday,Weekday,17,17,Work,Work,51.0
111245,2015-07-17 18:45:00,2015-07-17 19:00:00,SEA00429,915.01,2nd Ave & Blanchard St,6th Ave S & S King St,BT-05,ID-04,Short-Term Pass Holder,,,2015,7,Summer,4,4,Friday,Weekday,Friday,Weekday,18,19,Evening,Evening,
208507,2016-05-11 18:20:00,2016-05-11 20:58:00,SEA00155,9487.021,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,,,2016,5,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,18,20,Evening,Evening,
122815,2015-08-05 09:40:00,2015-08-05 09:43:00,SEA00266,190.555,Dexter Ave & Denny Way,Republican St & Westlake Ave N,SLU-18,SLU-04,Member,Male,1982.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,33.0
30508,2015-01-22 18:43:00,2015-01-22 18:48:00,SEA00120,292.384,E Harrison St & Broadway Ave E,Harvard Ave & E Pine St,CH-02,CH-09,Member,Male,1991.0,2015,1,Winter,3,3,Thursday,Weekday,Thursday,Weekday,18,18,Evening,Evening,24.0
122574,2015-08-04 19:31:00,2015-08-04 19:38:00,SEA00047,416.174,Summit Ave & E Denny Way,Terry Ave & Stewart St,CH-01,SLU-20,Short-Term Pass Holder,,,2015,8,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,19,19,Evening,Evening,
203306,2016-04-29 01:28:00,2016-04-29 02:15:00,SEA00490,2829.747,2nd Ave & Blanchard St,2nd Ave & Pine St,BT-05,CBD-13,Short-Term Pass Holder,,,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,1,2,Morning,Morning,
12175,2014-11-10 14:59:00,2014-11-10 15:03:00,SEA00485,257.983,UW McCarty Hall / Whitman Ct,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-01,UD-01,Member,Male,1977.0,2014,11,Fall,0,0,Monday,Weekday,Monday,Weekday,14,15,Work,Work,37.0
21977,2014-12-16 11:28:00,2014-12-16 11:32:00,SEA00285,208.018,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Member,Male,1987.0,2014,12,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,11,11,Work,Work,27.0
212768,2016-05-23 18:55:00,2016-05-23 19:05:00,SEA00488,583.125,Dexter Ave N & Aloha St,REI / Yale Ave N & John St,SLU-02,SLU-01,Member,Male,1989.0,2016,5,Spring,0,0,Monday,Weekday,Monday,Weekday,18,19,Evening,Evening,27.0
204672,2016-05-01 20:40:00,2016-05-01 20:49:00,SEA00103,515.884,3rd Ave & Broad St,Dexter Ave & Denny Way,BT-01,SLU-18,Short-Term Pass Holder,,,2016,5,Spring,6,6,Sunday,Weekend,Sunday,Weekend,20,20,Evening,Evening,
26862,2015-01-08 20:15:00,2015-01-08 20:19:00,SEA00063,232.803,Westlake Ave & 6th Ave,7th Ave & Union St,SLU-15,CBD-03,Member,Male,1987.0,2015,1,Winter,3,3,Thursday,Weekday,Thursday,Weekday,20,20,Evening,Evening,28.0
6648,2014-10-27 17:11:00,2014-10-27 17:20:00,SEA00157,551.691,UW Engineering Library / E Stevens Way NE & Jefferson Rd,Eastlake Ave E & E Allison St,UW-06,EL-05,Member,Female,1989.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,17,17,Work,Work,25.0
56311,2015-04-09 18:40:00,2015-04-09 18:59:00,SEA00048,1150.6,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Westlake Ave & 6th Ave,EL-01,SLU-15,Member,Female,1963.0,2015,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,18,18,Evening,Evening,52.0
190184,2016-03-16 21:29:00,2016-03-16 21:42:00,SEA00336,747.765,NE Pacific St/UW Medical Center,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-11,UD-01,Member,Female,1976.0,2016,3,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,21,21,Night,Night,40.0
25419,2015-01-02 18:53:00,2015-01-02 19:04:00,SEA00249,643.987,Cal Anderson Park / 11th Ave & Pine St,PATH / 9th Ave & Westlake Ave,CH-08,SLU-07,Member,Female,1971.0,2015,1,Winter,4,4,Friday,Weekday,Friday,Weekday,18,19,Evening,Evening,44.0
41828,2015-02-28 15:20:00,2015-02-28 17:38:00,SEA00463,8284.735,Pine St & 9th Ave,Harvard Ave & E Pine St,SLU-16,CH-09,Short-Term Pass Holder,,,2015,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,15,17,Work,Work,
177466,2016-01-11 16:00:00,2016-01-11 16:19:00,SEA00095,1168.032,2nd Ave & Vine St,Terry Ave & Stewart St,BT-03,SLU-20,Short-Term Pass Holder,,,2016,1,Winter,0,0,Monday,Weekday,Monday,Weekday,16,16,Work,Work,
182933,2016-02-09 21:22:00,2016-02-09 21:36:00,SEA00217,850.058,E Harrison St & Broadway Ave E,12th Ave & E Yesler Way,CH-02,CD-01,Short-Term Pass Holder,,,2016,2,Winter,1,1,Tuesday,Weekday,Tuesday,Weekday,21,21,Night,Night,
8617,2014-11-01 23:26:00,2014-11-01 23:55:00,SEA00202,1719.767,2nd Ave & Spring St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,CBD-06,WF-04,Short-Term Pass Holder,,,2014,11,Fall,5,5,Saturday,Weekend,Saturday,Weekend,23,23,Night,Night,
112975,2015-07-20 14:19:00,2015-07-20 14:30:00,SEA00253,637.532,E Blaine St & Fairview Ave E,Eastlake Ave E & E Allison St,EL-03,EL-05,Short-Term Pass Holder,,,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,
43804,2015-03-06 13:23:00,2015-03-06 13:31:00,SEA00434,489.227,7th Ave & Union St,REI / Yale Ave N & John St,CBD-03,SLU-01,Member,Male,1983.0,2015,3,Spring,4,4,Friday,Weekday,Friday,Weekday,13,13,Work,Work,32.0
12679,2014-11-11 18:21:00,2014-11-11 18:27:00,SEA00381,353.102,Seattle University / E Columbia St & 12th Ave,Bellevue Ave & E Pine St,FH-04,CH-12,Member,Male,1983.0,2014,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,18,18,Evening,Evening,31.0
47979,2015-03-18 10:47:00,2015-03-18 10:59:00,SEA00032,695.625,Cal Anderson Park / 11th Ave & Pine St,6th Ave S & S King St,CH-08,ID-04,Member,Male,1973.0,2015,3,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,10,10,Work,Work,42.0
219509,2016-06-11 10:27:00,2016-06-11 10:37:00,SEA00127,612.054,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,Occidental Park / Occidental Ave S & S Washington St,PS-05,PS-04,Short-Term Pass Holder,,,2016,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,10,10,Work,Work,
18195,2014-12-01 12:27:00,2014-12-01 12:32:00,SEA00104,266.167,9th Ave N & Mercer St,PATH / 9th Ave & Westlake Ave,DPD-01,SLU-07,Member,Male,1990.0,2014,12,Winter,0,0,Monday,Weekday,Monday,Weekday,12,12,Work,Work,24.0
165620,2015-11-10 09:11:00,2015-11-10 09:18:00,SEA00431,442.842,Bellevue Ave & E Pine St,PATH / 9th Ave & Westlake Ave,CH-12,SLU-07,Member,Male,1988.0,2015,11,Fall,1,1,Tuesday,Weekday,Tuesday,Weekday,9,9,Work,Work,27.0
77670,2015-05-22 17:16:00,2015-05-22 17:41:00,SEA00489,1491.606,1st Ave & Marion St,REI / Yale Ave N & John St,CBD-05,SLU-01,Member,Female,1967.0,2015,5,Spring,4,4,Friday,Weekday,Friday,Weekday,17,17,Work,Work,48.0
6572,2014-10-27 14:57:00,2014-10-27 15:00:00,SEA00479,208.749,Harvard Ave & E Pine St,Summit Ave & E Denny Way,CH-09,CH-01,Member,Female,1964.0,2014,10,Fall,0,0,Monday,Weekday,Monday,Weekday,14,15,Work,Work,50.0
200384,2016-04-18 15:24:00,2016-04-18 15:47:00,SEA00379,1392.311,Union St & 4th Ave,12th Ave & E Yesler Way,CBD-04,CD-01,Member,Male,1991.0,2016,4,Spring,0,0,Monday,Weekday,Monday,Weekday,15,15,Work,Work,25.0
42197,2015-03-01 16:39:00,2015-03-01 17:05:00,SEA00193,1600.582,Key Arena / 1st Ave N & Harrison St,3rd Ave & Broad St,SLU-19,BT-01,Member,Male,1982.0,2015,3,Spring,6,6,Sunday,Weekend,Sunday,Weekend,16,17,Work,Work,33.0
144357,2015-09-14 11:51:00,2015-09-14 11:55:00,SEA00097,268.635,Bellevue Ave & E Pine St,Westlake Ave & 6th Ave,CH-12,SLU-15,Member,Female,1964.0,2015,9,Fall,0,0,Monday,Weekday,Monday,Weekday,11,11,Work,Work,51.0
2629,2014-10-17 21:42:00,2014-10-17 21:53:00,SEA00385,649.759,6th Ave S & S King St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,ID-04,WF-04,Short-Term Pass Holder,,,2014,10,Fall,4,4,Friday,Weekday,Friday,Weekday,21,21,Night,Night,
154368,2015-10-05 20:00:00,2015-10-05 20:13:00,SEA00330,827.235,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Pine St,PS-04,CBD-13,Short-Term Pass Holder,,,2015,10,Fall,0,0,Monday,Weekday,Monday,Weekday,20,20,Evening,Evening,
193733,2016-03-30 08:49:00,2016-03-30 08:56:00,SEA00374,423.688,PATH / 9th Ave & Westlake Ave,Union St & 4th Ave,SLU-07,CBD-04,Member,Male,1989.0,2016,3,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,8,8,Morning,Morning,27.0
205489,2016-05-03 17:32:00,2016-05-03 17:37:00,SEA00013,311.258,Union St & 4th Ave,6th Ave & Blanchard St,CBD-04,BT-04,Member,Female,1987.0,2016,5,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,17,17,Work,Work,29.0
170894,2015-12-03 16:10:00,2015-12-03 16:31:00,SEA00210,1262.908,REI / Yale Ave N & John St,Westlake Ave & 6th Ave,SLU-01,SLU-15,Short-Term Pass Holder,,,2015,12,Winter,3,3,Thursday,Weekday,Thursday,Weekday,16,16,Work,Work,
93714,2015-06-19 16:13:00,2015-06-19 16:19:00,SEA00314,364.844,E Pine St & 16th Ave,Pine St & 9th Ave,CH-07,SLU-16,Member,Male,1984.0,2015,6,Summer,4,4,Friday,Weekday,Friday,Weekday,16,16,Work,Work,31.0
3785,2014-10-19 17:45:00,2014-10-19 18:17:00,SEA00397,1968.753,Key Arena / 1st Ave N & Harrison St,Occidental Park / Occidental Ave S & S Washington St,SLU-19,PS-04,Short-Term Pass Holder,,,2014,10,Fall,6,6,Sunday,Weekend,Sunday,Weekend,17,18,Work,Evening,
45040,2015-03-09 09:00:00,2015-03-09 09:07:00,SEA00252,415.153,PATH / 9th Ave & Westlake Ave,7th Ave & Union St,SLU-07,CBD-03,Member,Male,1989.0,2015,3,Spring,0,0,Monday,Weekday,Monday,Weekday,9,9,Work,Work,26.0
175758,2016-01-03 09:49:00,2016-01-03 09:52:00,SEA00471,191.165,E Pine St & 16th Ave,15th Ave E & E Thomas St,CH-07,CH-05,Member,Male,1971.0,2016,1,Winter,6,6,Sunday,Weekend,Sunday,Weekend,9,9,Work,Work,45.0
241906,2016-08-01 16:18:00,2016-08-01 16:28:00,SEA00422,605.404,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-01,PS-05,Member,Male,1985.0,2016,8,Summer,0,0,Monday,Weekday,Monday,Weekday,16,16,Work,Work,31.0
62160,2015-04-21 09:08:00,2015-04-21 09:20:00,SEA00135,696.212,12th Ave & E Mercer St,1st Ave & Marion St,CH-15,CBD-05,Member,Male,1979.0,2015,4,Spring,1,1,Tuesday,Weekday,Tuesday,Weekday,9,9,Work,Work,36.0
39785,2015-02-21 18:34:00,2015-02-21 18:43:00,SEA00199,525.56,2nd Ave & Pine St,Westlake Ave & 6th Ave,CBD-13,SLU-15,Short-Term Pass Holder,,,2015,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,18,18,Evening,Evening,
3026,2014-10-18 18:05:00,2014-10-18 18:29:00,SEA00353,1442.418,Harvard Ave & E Pine St,Harvard Ave & E Pine St,CH-09,CH-09,Member,Male,1989.0,2014,10,Fall,5,5,Saturday,Weekend,Saturday,Weekend,18,18,Evening,Evening,25.0
53043,2015-04-01 14:51:00,2015-04-01 15:14:00,SEA00453,1370.653,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,12th Ave & NE Campus Pkwy,EL-01,UD-04,Short-Term Pass Holder,,,2015,4,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,14,15,Work,Work,
20420,2014-12-10 09:13:00,2014-12-10 09:23:00,SEA00401,612.434,Seattle University / E Columbia St & 12th Ave,2nd Ave & Pine St,FH-04,CBD-13,Member,Male,1959.0,2014,12,Winter,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,55.0
43280,2015-03-04 19:53:00,2015-03-04 20:07:00,SEA00237,884.491,REI / Yale Ave N & John St,Summit Ave & E Denny Way,SLU-01,CH-01,Member,Male,1981.0,2015,3,Spring,2,2,Wednesday,Weekday,Wednesday,Weekday,19,20,Evening,Evening,34.0
82329,2015-05-30 18:50:00,2015-05-30 19:18:00,SEA00356,1672.105,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,,,2015,5,Spring,5,5,Saturday,Weekend,Saturday,Weekend,18,19,Evening,Evening,
36172,2015-02-12 10:29:00,2015-02-12 10:48:00,SEA00388,1117.599,2nd Ave & Blanchard St,6th Ave S & S King St,BT-05,ID-04,Short-Term Pass Holder,,,2015,2,Winter,3,3,Thursday,Weekday,Thursday,Weekday,10,10,Work,Work,
230323,2016-07-06 18:08:00,2016-07-06 18:27:00,SEA00495,1151.952,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,City Hall / 4th Ave & James St,WF-04,CBD-07,Short-Term Pass Holder,,,2016,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,
51274,2015-03-27 15:47:00,2015-03-27 16:06:00,SEA00056,1124.019,Pier 69 / Alaskan Way & Clay St,Occidental Park / Occidental Ave S & S Washington St,WF-01,PS-04,Member,Male,1985.0,2015,3,Spring,4,4,Friday,Weekday,Friday,Weekday,15,16,Work,Work,30.0
22903,2014-12-20 02:25:00,2014-12-20 02:45:00,SEA00468,1185.679,E Harrison St & Broadway Ave E,2nd Ave & Vine St,CH-02,BT-03,Member,Male,1989.0,2014,12,Winter,5,5,Saturday,Weekend,Saturday,Weekend,2,2,Morning,Morning,25.0
159942,2015-10-21 09:25:00,2015-10-21 09:39:00,SEA00206,852.494,Key Arena / 1st Ave N & Harrison St,REI / Yale Ave N & John St,SLU-19,SLU-01,Member,Male,1988.0,2015,10,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,9,9,Work,Work,27.0
89887,2015-06-13 15:11:00,2015-06-13 15:30:00,SEA00462,1139.069,Cal Anderson Park / 11th Ave & Pine St,6th Ave & Blanchard St,CH-08,BT-04,Short-Term Pass Holder,,,2015,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,15,15,Work,Work,
215566,2016-06-01 12:23:00,2016-06-01 12:41:00,SEA00425,1069.388,12th Ave & NE Campus Pkwy,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,UD-04,EL-01,Short-Term Pass Holder,,,2016,6,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,12,12,Work,Work,
138809,2015-09-02 18:12:00,2015-09-02 18:55:00,SEA00222,2618.55,6th Ave S & S King St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,ID-04,WF-04,Member,Female,1988.0,2015,9,Fall,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,27.0
89868,2015-06-13 15:04:00,2015-06-13 15:33:00,SEA00348,1759.845,Eastlake Ave E & E Allison St,2nd Ave & Blanchard St,EL-05,BT-05,Short-Term Pass Holder,,,2015,6,Summer,5,5,Saturday,Weekend,Saturday,Weekend,15,15,Work,Work,
60803,2015-04-19 17:01:00,2015-04-19 17:07:00,SEA00432,335.535,REI / Yale Ave N & John St,PATH / 9th Ave & Westlake Ave,SLU-01,SLU-07,Member,Male,1975.0,2015,4,Spring,6,6,Sunday,Weekend,Sunday,Weekend,17,17,Work,Work,40.0
112967,2015-07-20 14:11:00,2015-07-20 14:23:00,SEA00470,705.209,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,PATH / 9th Ave & Westlake Ave,PS-05,SLU-07,Short-Term Pass Holder,,,2015,7,Summer,0,0,Monday,Weekday,Monday,Weekday,14,14,Work,Work,
134135,2015-08-24 06:24:00,2015-08-24 06:28:00,SEA00382,231.934,3rd Ave & Broad St,PATH / 9th Ave & Westlake Ave,BT-01,SLU-07,Member,Male,1961.0,2015,8,Summer,0,0,Monday,Weekday,Monday,Weekday,6,6,Morning,Morning,54.0
41888,2015-02-28 16:35:00,2015-02-28 16:44:00,SEA00236,522.364,Occidental Park / Occidental Ave S & S Washington St,2nd Ave & Spring St,PS-04,CBD-06,Short-Term Pass Holder,,,2015,2,Winter,5,5,Saturday,Weekend,Saturday,Weekend,16,16,Work,Work,
250332,2016-08-20 08:32:00,2016-08-20 09:12:00,SEA00451,2364.95,Westlake Ave & 6th Ave,15th Ave E & E Thomas St,SLU-15,CH-05,Short-Term Pass Holder,,,2016,8,Summer,5,5,Saturday,Weekend,Saturday,Weekend,8,9,Morning,Work,
102818,2015-07-05 11:33:00,2015-07-05 15:23:00,SEA00172,13797.916,Key Arena / 1st Ave N & Harrison St,Key Arena / 1st Ave N & Harrison St,SLU-19,SLU-19,Short-Term Pass Holder,,,2015,7,Summer,6,6,Sunday,Weekend,Sunday,Weekend,11,15,Work,Work,
86860,2015-06-08 12:23:00,2015-06-08 12:26:00,SEA00097,214.174,PATH / 9th Ave & Westlake Ave,9th Ave N & Mercer St,SLU-07,DPD-01,Member,Male,1981.0,2015,6,Summer,0,0,Monday,Weekday,Monday,Weekday,12,12,Work,Work,34.0
53556,2015-04-02 19:37:00,2015-04-02 19:41:00,SEA00104,232.333,REI / Yale Ave N & John St,Pine St & 9th Ave,SLU-01,SLU-16,Member,Male,1987.0,2015,4,Spring,3,3,Thursday,Weekday,Thursday,Weekday,19,19,Evening,Evening,28.0
91762,2015-06-16 12:08:00,2015-06-16 12:24:00,SEA00341,996.444,2nd Ave & Vine St,Republican St & Westlake Ave N,BT-03,SLU-04,Member,Male,1981.0,2015,6,Summer,1,1,Tuesday,Weekday,Tuesday,Weekday,12,12,Work,Work,34.0
121032,2015-08-02 14:38:00,2015-08-02 14:58:00,SEA00419,1160.167,3rd Ave & Broad St,City Hall / 4th Ave & James St,BT-01,CBD-07,Member,Male,1989.0,2015,8,Summer,6,6,Sunday,Weekend,Sunday,Weekend,14,14,Work,Work,26.0
97335,2015-06-26 07:28:00,2015-06-26 07:38:00,SEA00022,577.695,2nd Ave & Pine St,Pier 69 / Alaskan Way & Clay St,CBD-13,WF-01,Member,Male,1992.0,2015,6,Summer,4,4,Friday,Weekday,Friday,Weekday,7,7,Morning,Morning,23.0
201636,2016-04-22 08:27:00,2016-04-22 08:38:00,SEA00362,674.55,12th Ave & E Mercer St,City Hall / 4th Ave & James St,CH-15,CBD-07,Member,Male,1981.0,2016,4,Spring,4,4,Friday,Weekday,Friday,Weekday,8,8,Morning,Morning,35.0
18232,2014-12-01 15:38:00,2014-12-01 15:42:00,SEA00310,239.908,15th Ave E & E Thomas St,Cal Anderson Park / 11th Ave & Pine St,CH-05,CH-08,Member,Male,1985.0,2014,12,Winter,0,0,Monday,Weekday,Monday,Weekday,15,15,Work,Work,29.0
227125,2016-06-30 05:58:00,2016-06-30 06:06:00,SEA00288,463.083,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Member,Female,1966.0,2016,6,Summer,3,3,Thursday,Weekday,Thursday,Weekday,5,6,Morning,Morning,50.0
163293,2015-11-01 15:46:00,2015-11-01 15:53:00,SEA00318,426.097,12th Ave & E Mercer St,Republican St & Westlake Ave N,CH-15,SLU-04,Member,Male,1991.0,2015,11,Fall,6,6,Sunday,Weekend,Sunday,Weekend,15,15,Work,Work,24.0
100492,2015-07-01 21:33:00,2015-07-01 22:02:00,SEA00246,1732.635,Cal Anderson Park / 11th Ave & Pine St,3rd Ave & Broad St,CH-08,BT-01,Short-Term Pass Holder,,,2015,7,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,21,22,Night,Night,
110337,2015-07-16 16:39:00,2015-07-16 16:51:00,SEA00499,717.753,City Hall / 4th Ave & James St,3rd Ave & Broad St,CBD-07,BT-01,Member,Male,1955.0,2015,7,Summer,3,3,Thursday,Weekday,Thursday,Weekday,16,16,Work,Work,60.0
13323,2014-11-13 15:45:00,2014-11-13 15:55:00,SEA00206,597.133,Dexter Ave N & Aloha St,Westlake Ave & 6th Ave,SLU-02,SLU-15,Member,Male,1987.0,2014,11,Fall,3,3,Thursday,Weekday,Thursday,Weekday,15,15,Work,Work,27.0
135825,2015-08-26 18:31:00,2015-08-26 18:35:00,SEA00490,207.758,15th Ave E & E Thomas St,E Harrison St & Broadway Ave E,CH-05,CH-02,Member,Male,1982.0,2015,8,Summer,2,2,Wednesday,Weekday,Wednesday,Weekday,18,18,Evening,Evening,33.0
